chunk_id,patent_id,title,date,text
US-12605224-B2_chunk_3,US-12605224-B2,Apparatus for locking surgical instrument by using magnetic force,20260421,"The apparatus of claim 1 , characterized in that the rotating locking unit comprises a movable magnet unit moved in the locking direction and the release direction according to body movement of the rotating locking unit, the stationary locking unit comprises a plurality of stationary magnet units spaced a preset distance from each other while being relatively fixed with respect to movement of the rotating locking unit, and locking of the rotating locking unit is released by a repulsive force as the movable magnet unit is moved as many as a preset distance from a locking position at which an attractive force with the first stationary magnet unit is applied to a release position at which a repulsive force with the second stationary magnet unit is applied in the release direction"
US-12605224-B2_chunk_5,US-12605224-B2,Apparatus for locking surgical instrument by using magnetic force,20260421,"The apparatus of claim 2 , characterized in that the plurality of stationary magnet units have magnetic poles that are alternately arranged along a movement direction so as to form the locking magnetic force and the release magnetic force in the locking direction and the release direction of the rotating locking unit"
US-12605224-B2_chunk_7,US-12605224-B2,Apparatus for locking surgical instrument by using magnetic force,20260421,"The apparatus of claim 3 , characterized in that the movable magnet unit and the plurality of stationary magnet units have mutual magnetic poles opposed to each other along a movement direction of the locking unit so that attractive and repulsive forces are applied in directions perpendicular to the locking and release directions"
US-12605224-B2_chunk_9,US-12605224-B2,Apparatus for locking surgical instrument by using magnetic force,20260421,"The apparatus of claim 2 , characterized in that the stationary body unit comprises a first stationary magnet seated groove in which the first stationary magnet unit is inserted and seated; and a second stationary magnet seated groove which is spaced a preset distance from the first stationary magnet seated groove and in which the second stationary magnet unit is inserted and seated, wherein in the first and second stationary magnet seated grooves, mutual magnetic poles of the first and second stationary magnet units and the movable magnet unit are arranged opposed to each other along a movement direction of the rotating locking unit so that an attractive force and a repulsive force are applied in a direction perpendicular to the locking direction and the release direction"
US-12605224-B2_chunk_11,US-12605224-B2,Apparatus for locking surgical instrument by using magnetic force,20260421,"The apparatus of claim 1 , characterized in that the rotating locking unit is rotated at a preset angle by using the U-shaped hinge groove as a rotation axis by a release magnetic force formed in a vertical direction to a release direction as horizontally moved in the release direction to release the locking, and the surgical instrument is uninstalled from the U-shaped hinge groove in a front-to-rear direction as the locking of the rotating locking unit is released."
US-12605155-B2_chunk_1,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"A surgical instrument, comprising a a shaft comprising a closure driver configured to translate between a proximal position, an intermediate position, and a distal position, wherein the intermediate position of the closure driver is located between the distal position and the proximal position; b an end effector extending distally from the shaft, wherein the end effector comprises i a first jaw, and ii a second jaw comprising an outwardly extending pin, wherein the first jaw and the second jaw are configured to move relative to each other between an open position and a closed position, wherein the closure driver is configured to translate from the proximal position into the distal position to transition the first jaw and the second jaw from the open position into the closed position; c a jaw opening tab associated with the closure driver, wherein the jaw opening tab is configured to engage the second jaw as the closure driver translates proximally from the intermediate position toward the proximal position to thereby transition the first jaw and the second jaw toward the open position; and d a jaw opening biasing spring comprising a helical torsion spring having a coil, wherein the jaw opening biasing spring is configured to bias the first jaw and the second jaw toward the open position, wherein the jaw opening biasing spring is configured to drive the first jaw and the second jaw toward the open position while the closure driver translates from the distal position toward the intermediate position, wherein the coil of the helical torsion spring is positioned around the outwardly extending pin"
US-12605155-B2_chunk_3,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 1 , wherein the helical torsion spring comprises a first leg engaged with an underside of the second jaw"
US-12605155-B2_chunk_5,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 1 , wherein the helical torsion spring comprises a second leg engaged with the first jaw"
US-12605155-B2_chunk_7,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 1 , wherein the jaw opening biasing spring comprises a cantilever spring"
US-12605155-B2_chunk_9,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 1 , wherein the first jaw and the second jaw a pivotally coupled to each other such that the first jaw and the second jaw are configured to pivot relative to each other between the open position and the closed position"
US-12605155-B2_chunk_11,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 5 , wherein the first jaw comprises a second tab, wherein the jaw opening tab is configured to engage the second tab of the first jaw as the closure driver actuates proximally from the intermediate position toward the proximal position to thereby transition the first jaw and the second jaw toward the open position"
US-12605155-B2_chunk_13,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 6 , wherein the closure driver comprises a closure ring"
US-12605155-B2_chunk_15,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 7 , wherein the closure ring defines an opening, wherein the second tab is housed within the opening defined by the closure ring"
US-12605155-B2_chunk_17,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 1 , wherein the second jaw comprises an anvil"
US-12605155-B2_chunk_19,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 9 , wherein the jaw opening biasing spring is interposed between the anvil and the first jaw"
US-12605155-B2_chunk_21,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 1 , wherein the jaw opening biasing spring is integrated within the first jaw"
US-12605155-B2_chunk_23,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 1 , wherein the jaw opening biasing spring is positioned at a proximal end of the first jaw"
US-12605155-B2_chunk_25,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"A surgical instrument, comprising a a shaft comprising a closure driver configured to translate between a proximal position, an intermediate position, and a distal position, wherein the intermediate position of the closure driver is located between the distal position and the proximal position; b an end effector extending distally from the shaft, wherein the end effector comprises i a first jaw, and ii a second jaw, wherein the first jaw and the second jaw are configured to move relative to each other between an open position and a closed position, wherein the closure driver is configured to translate from the proximal position into the distal position to transition the first jaw and the second jaw from the open position into the closed position; c a jaw opening tab associated with the closure driver, wherein the jaw opening tab is configured to engage the second jaw as the closure driver translates proximally from the intermediate position toward the proximal position to thereby transition the first jaw and the second jaw toward the open position; and d a jaw opening biasing spring configured to bias the first jaw and the second jaw toward the open position, wherein the jaw opening biasing spring is configured to drive the first jaw and the second jaw toward the open position while the closure driver translates from the distal position toward the intermediate position, wherein the jaw opening biasing spring comprises a leaf spring integrally formed with the first jaw"
US-12605155-B2_chunk_27,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 13 , wherein the first jaw comprises a tray, wherein the leaf spring is integrally formed with the tray of the first jaw"
US-12605155-B2_chunk_29,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 13 , wherein the jaw opening biasing spring is positioned at a proximal end of the first jaw"
US-12605155-B2_chunk_31,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"A surgical instrument, comprising a a shaft comprising a closure driver configured to translate between a proximal position, an intermediate position, and a distal position, wherein the intermediate position of the closure driver is located between the distal position and the proximal position; b an end effector extending distally from the shaft, wherein the end effector comprises i a cartridge receiving jaw, and ii an anvil configured to pivot relative to the cartridge receiving jaw between an open position and a closed position, wherein the closure driver is configured to translate from the proximal position into the distal position to pivot the anvil from the open position into the closed position; c a cam associated with the closure driver, wherein the cam is configured to engage the anvil as the closure driver actuates proximally from the intermediate position toward the proximal position to thereby pivot the anvil toward the open position; and d a spring configured to bias the anvil toward the open position, wherein the spring is configured to initially pivot the anvil from the closed position toward the open position while the closure driver translates from the distal position toward the intermediate position, wherein the spring is integrated into the cartridge receiving jaw"
US-12605155-B2_chunk_33,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 16 , further comprising a handle attached to a proximal end of the shaft"
US-12605155-B2_chunk_35,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 17 , wherein the shaft comprises a trigger configured to drive translation of the closure driver"
US-12605155-B2_chunk_37,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 16 , wherein the end effector further comprises a translatable knife"
US-12605155-B2_chunk_39,US-12605155-B2,Jaw opening feature for surgical stapler,20260421,"The surgical instrument of claim 16 , wherein the spring is positioned at a proximal end of the cartridge receiving jaw."
US-12605234-B2_chunk_1,US-12605234-B2,Surgical incision device for dental implant placement,20260421,"A surgical incision device for dental implant placement, comprising a foundation having two oppositely positioned finger rests, a first finger rest configured for an index finger and a second finger rest configured for a thumb; a first blade and a second blade, each having a half-elliptical profile, the first and second blades fixedly mounted on the foundation in a parallel arrangement; a third blade having a semi-circular profile, the third blade fixedly mounted on the foundation and oriented perpendicular to the first and second blades; wherein parallel planes of the first blade and second blade are spaced apart between 6 mm and 10 mm; and wherein the surfaces of the device are flat in the plane of the blades and clear of any protrusions"
US-12605234-B2_chunk_3,US-12605234-B2,Surgical incision device for dental implant placement,20260421,"The device of claim 1 , wherein the first, second, and third blades are disposed on the same side of the foundation"
US-12605234-B2_chunk_5,US-12605234-B2,Surgical incision device for dental implant placement,20260421,"The device of claim 1 , wherein the third blade is positioned intermediate the first and second blades"
US-12605234-B2_chunk_7,US-12605234-B2,Surgical incision device for dental implant placement,20260421,"The device of claim 1 , wherein the third blade is positioned entirely between the first and second blades"
US-12605234-B2_chunk_9,US-12605234-B2,Surgical incision device for dental implant placement,20260421,"The device of claim 1 , wherein the third blade is equidistant from the first and second blades"
US-12605234-B2_chunk_11,US-12605234-B2,Surgical incision device for dental implant placement,20260421,"The device of claim 1 , wherein the foundation includes a concave thumb rest formed on a first lateral side thereof"
US-12605234-B2_chunk_13,US-12605234-B2,Surgical incision device for dental implant placement,20260421,"The device of claim 1 , wherein the foundation includes a concave finger rest formed on a second lateral side thereof"
US-12605234-B2_chunk_15,US-12605234-B2,Surgical incision device for dental implant placement,20260421,"The device of claim 1 , wherein an upper side of the foundation is concave"
US-12605234-B2_chunk_17,US-12605234-B2,Surgical incision device for dental implant placement,20260421,"The device of claim 1 , wherein the third blade extends laterally across the foundation"
US-12605234-B2_chunk_19,US-12605234-B2,Surgical incision device for dental implant placement,20260421,"The device of claim 1 , wherein distal ends of the first, second, and third blades terminate at an equal distance from the foundation to facilitate the production of the double papilla sparing incision."
US-12605200-B2_chunk_0,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,The invention claimed is 1
US-12605200-B2_chunk_1,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"A main body for an electrosurgical handheld device, comprising a handle that is configured to connect at a distal side of the handle to a distal portion of the main body and at a proximal side of the handle to a proximal adapter of the main body, wherein the handle has an axial bore for passage of a shaft-like component of the handheld device, and parallel to the axial bore, the handle has at least one feedthrough for passage of an electrode arm of an electrode instrument of the handheld device, the electrode instrument includes at least one electrode arm, the feedthrough is funnel-shaped, cross-sections of the feedthrough gradually taper from the distal side to the proximal side of the handle, such that a first cross-section of the feedthrough at the distal side is oval, and a second cross-section of the feedthrough at the proximal side is circular; the electrode arm of the electrode instrument has an offset that is configured as a step-like transition between a proximal and a distal region of the electrode arm, and the proximal and the distal region of the electrode arm are oriented parallel to each other; and the offset of the electrode arm of the electrode instrument being provided within the first cross-section that is oval"
US-12605200-B2_chunk_3,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The main body according to claim 1 , wherein the first cross-section of the feedthrough merges continuously into the second cross-section of the feedthrough, the first cross-section of the feedthrough merges continuously into the second cross-section of the feedthrough"
US-12605200-B2_chunk_5,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The main body according to claim 1 , wherein a main axis of the first cross-section of the feedthrough is oriented vertically, and a secondary axis of the first cross-section of the feedthrough is oriented horizontally"
US-12605200-B2_chunk_7,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The main body according to claim 1 , wherein the electrode instrument comprises two electrode arms and the handle comprises two feedthroughs for passage of a respective electrode arm of the electrode instrument of the handheld device, and both feedthroughs are funnel-shaped and are oriented parallel to each other and also to the axial bore"
US-12605200-B2_chunk_9,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The main body according to claim 4 , wherein the main axis of the first cross-section of each feedthrough are oriented parallel to each other"
US-12605200-B2_chunk_11,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The main body according to claim 1 , wherein the portion is produced as an injection moulding made of plastic"
US-12605200-B2_chunk_13,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The main body according to claim 1 , wherein the distal body portion has at least one feedthrough with an oval or oblong cross-section that corresponds to a distal cross-section of the at least one feedthrough of the handle"
US-12605200-B2_chunk_15,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The main body according to claim 7 , wherein a main axis of the first cross-section of the feedthrough of the distal body portion is oriented vertically, and a secondary axis of the first cross-section is oriented horizontally"
US-12605200-B2_chunk_17,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The main body according to claim 7 , wherein the electrode instrument includes two electrode arms, and the distal body portion includes two feedthroughs for passage of a respective electrode arm of the electrode instrument of the handheld device, wherein both feedthroughs have an oval or oblong cross-section and are oriented parallel to each other and an axial opening"
US-12605200-B2_chunk_19,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The main body according to claim 9 , wherein the main axis of the first cross-section of each feedthrough of the distal body portion are oriented parallel to each other"
US-12605200-B2_chunk_21,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The main body according to claim 7 , wherein an opening and the at least one feedthrough of the distal body portion are formed as a common opening"
US-12605200-B2_chunk_23,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,The main body according to claim 1 wherein the adapter has at least one feedthrough with a circular cross-section that corresponds to a proximal cross-section of the at least one feedthrough of the handle
US-12605200-B2_chunk_25,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The main body according to claim 12 , wherein the at least one feedthrough of the adapter has a seal, which is integrated into the adapter"
US-12605200-B2_chunk_27,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The main body according to claim 12 , wherein the electrode instrument includes two electrode arms and the adapter includes two feedthroughs for passage of a respective electrode arm of the electrode instrument of the handheld device, wherein both feedthroughs have a circular cross-section and are oriented parallel to each other and also to the axial bore"
US-12605200-B2_chunk_29,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The electrosurgical handheld device comprising the electrode instrument and the main body according to claim 1 , wherein a first cross-section of a funnel-shaped feedthrough of the handle, at the distal side of the handle is identical to an oval or oblong cross-section of a feedthrough of the distal body portion, and a second cross-section of the funnel-shaped feedthrough of the handle at the proximal side of the handle is identical to a circular cross-section of a feedthrough of the adapter, wherein, in a connected state, the feedthroughs of the distal body portion, handle and adapter coincide to form an electrode arm guide"
US-12605200-B2_chunk_31,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The electrosurgical handheld device according to claim 15 , wherein the at least one feedthrough of the distal body portion or a feedthrough portion with the oval or oblong cross-section is configured in such a way that an offset of the electrode arm is movable along proximal and distal directions in this feedthrough or in the feedthrough portion"
US-12605200-B2_chunk_33,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The electrosurgical handheld device according to claim 15 , wherein the second cross-section that includes at least one funnel-shaped feedthrough or of a feedthrough portion at the proximal side of the handle, and the circular cross-section of the at least one feedthrough or of the feedthrough portion of the adapter, are configured to receive a proximal region of at least one electrode arm"
US-12605200-B2_chunk_35,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The electrosurgical handheld device according to claim 15 , wherein a seal is integrated into the at least one feedthrough of the adapter and, in the connected state of the handle and of the distal body portion, is fixable by the proximal side of the handle"
US-12605200-B2_chunk_37,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The electrosurgical handheld device according to claim 15 , wherein the main body is configured as an integral metallic body through which the bore and the feedthrough extend"
US-12605200-B2_chunk_39,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The electrosurgical handheld device comprising the electrode instrument and the main body according to claim 1 , wherein a first cross-section of the feedthrough at the distal body portion is oval or oblong, and a third cross-section of the feedthrough at the adapter is circular, and wherein a second cross-section of the feedthrough at the handle is funnel-shaped, wherein the second cross-section changes continuously from the first cross-section to the third cross-section"
US-12605200-B2_chunk_41,US-12605200-B2,"Electrosurgical handheld device and also a proximal, central and distal portion of a main body of an electrosurgical handheld device",20260421,"The electrosurgical handheld device according to claim 20 , wherein the electrode instrument includes two electrode arms and the distal body portion, the handle and the adapter each have two feedthroughs which are oriented parallel to each other and to the axial bores andor an opening and serve to receive the two electrode arms of the electrode instrument."
US-12605166-B2_chunk_1,US-12605166-B2,Oscillating surgical cutting tool,20260421,"A surgical cutting tool comprising a shank having a longitudinal axis, said shank having a perimeter surface extending around said longitudinal axis, said perimeter surface being symmetrically arranged to allow said perimeter surface to be gripped for rotation about said longitudinal axis, whereby said longitudinal axis is also a rotational axis, said shank also including a first end and a second end; said first end of said shank including two or more flutes, each said flute extending parallel to said longitudinal axis and extending inward from an outside diameter toward said longitudinal axis forming a recessed flute channel; each flute channel having a pair of opposing sidewalls and a helical radius at a base of each flute, each sidewall forms a face of a cutting edge extending along a length of each flute channel so that each flute channel provides two opposing faces, said cutting edges defining an outermost diameter of said surgical cutting tool, allowing the cutting tool to cut in both directions when rotationally oscillated around said longitudinal axis"
US-12605166-B2_chunk_3,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 1 , including a top rake surface, said top rake surface being substantially planar and extending inwardly from the outermost diameter towards said axis of rotation as it extends away from said cutting edge"
US-12605166-B2_chunk_5,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 2 , wherein each said opposing face includes a rake angle, said rake angle is convergent with respect to a center plane when said flute is centered with respect to said center plane, so that the convergence of said face and said top rake provides the outermost diameter of the cutting tool"
US-12605166-B2_chunk_7,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 2 , wherein said top rake surface is formed by a radius"
US-12605166-B2_chunk_9,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 1 , wherein the cutting tool includes an even number of said flutes"
US-12605166-B2_chunk_11,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 1 , wherein the cutting tool includes an odd number of said flutes"
US-12605166-B2_chunk_13,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 1 , wherein the cutting tool is formed integral to said shank"
US-12605166-B2_chunk_15,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 1 , wherein the cutting tool is cemented to said first end of said shank"
US-12605166-B2_chunk_17,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 1 , wherein the cutting tool is constructed from high speed steel"
US-12605166-B2_chunk_19,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 1 , wherein the cutting tool is constructed from carbide"
US-12605166-B2_chunk_21,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 1 , wherein the cutting tool includes a surface coating having a higher hardness than a material constructing the cutting tool"
US-12605166-B2_chunk_23,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 11 , wherein said surface coating is titanium nitride"
US-12605166-B2_chunk_25,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 11 , wherein said surface coating is titanium carbonitride"
US-12605166-B2_chunk_27,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 1 , wherein said shank includes a plurality of flutes to reduce a weight of the cutting tool"
US-12605166-B2_chunk_29,US-12605166-B2,Oscillating surgical cutting tool,20260421,"The surgical cutting tool of claim 1 , wherein said flutes are constructed as elongated channels."
US-12605222-B2_chunk_1,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"A thrombus capture device for removing a thrombus from a patient, comprising an implant body comprising a framework; the framework having a compressed configuration and an expanded configuration; a first array of force sensors positioned along a longitudinal length of the implant body; and, a computing device that receives data from the first array of force sensors and calculates a thrombus length with known longitudinal spacing between force sensors of the first array of force sensors and with increased force values from at least some of the force sensors of the first array of force sensors"
US-12605222-B2_chunk_3,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture device of claim 1 , further comprising a second array of force sensors positioned along a longitudinal length of the implant body"
US-12605222-B2_chunk_5,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture device of claim 2 , further comprising a third array of force sensors positioned along a longitudinal length of the implant body"
US-12605222-B2_chunk_7,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture device of claim 1 , wherein the force sensors of the first array are positioned at radially equidistant locations from each other"
US-12605222-B2_chunk_9,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture device of claim 1 , further comprising an inductor capacitor L-C resonator mechanism"
US-12605222-B2_chunk_11,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture device of claim 1 , wherein the framework is as an antenna and connected to a wireless transceiver fixed to the framework"
US-12605222-B2_chunk_13,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture device of claim 1 , further comprising a wireless transceiver fixed to the framework and wherein the wireless transceiver transmits force data from each of the force sensors via an intermediate frequency"
US-12605222-B2_chunk_15,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture device of claim 6 , wherein the wireless transceiver transmits pressure data via a frequency component that is added to the intermediate frequency and adjusted proportionally to an analog measurement of one or more of the first array of force sensors"
US-12605222-B2_chunk_17,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture device of claim 1 , wherein each of the first array of force sensors are longitudinally positioned at equal distances from each other"
US-12605222-B2_chunk_19,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture device of claim 1 , wherein the framework is a tubular shape or one or more spherical shapes"
US-12605222-B2_chunk_21,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture device of claim 1 , wherein the computing device receives force data from each of the force sensors and calculates a position"
US-12605222-B2_chunk_23,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture device of claim 1 , wherein the computing device receives force data from each of the force sensors and calculates a thrombus firmness"
US-12605222-B2_chunk_25,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture device of claim 1 , wherein the computing device receives force data from each of the force sensors and calculates a thrombus composition"
US-12605222-B2_chunk_27,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"A thrombus capture system, comprising an implant body having a compressed state and an expanded state; a first array of force sensors positioned along a longitudinal length of the implant body; and, a computing device in communication with the first array of force sensors; wherein the computing device executes software to determine a length of a thrombus positioned within the implant body; wherein the computing device calculates the length of the thrombus with known longitudinal spacing between force sensors of the first array of force sensors and with increased force values from at least some of the force sensors of the first array of force sensors"
US-12605222-B2_chunk_29,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture system of claim 14 , wherein the implant body further comprising a wireless power transceiver coupled to the first array of force sensors"
US-12605222-B2_chunk_31,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture system of claim 15 , wherein the computing device is connected to an external transceiver in communication with the wireless power transceiver"
US-12605222-B2_chunk_33,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture system of claim 16 , wherein the wireless power transceiver further comprises an antenna or the implant body is used as an antenna by the wireless power transceiver"
US-12605222-B2_chunk_35,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture system of claim 16 , wherein the wireless power transceiver transmits pressure data via a frequency component that is added to an intermediate frequency and adjusted proportionally to an analog measurement of one or more of the first array of force sensors"
US-12605222-B2_chunk_37,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"The thrombus capture system of claim 14 , wherein the implant body is a tubular framework or a spherical framework"
US-12605222-B2_chunk_39,US-12605222-B2,Medical devices with sensing characteristics for intravascular treatment sites and methods thereof,20260421,"A thrombus capture system for removing a thrombus from a patient, comprising an implant body comprising a framework; the framework having a compressed configuration and an expanded configuration; and, a means for determining a thrombus length with known longitudinal spacing between force sensors of and with increased force values from at least some of the force sensors."
US-12605185-B2_chunk_0,US-12605185-B2,Medical device inserters and processes of inserting and using medical devices,20260421,The invention claimed is 1
US-12605185-B2_chunk_1,US-12605185-B2,Medical device inserters and processes of inserting and using medical devices,20260421,"An inserter assembly for partially inserting a glucose sensor into a subject, the inserter assembly comprising an inserter housing; a carrier coupled with a sharp, the sharp configured to be inserted into a skin of the subject; the glucose sensor releasably coupled with the sharp, the glucose sensor comprising a distal portion configured to be positioned under the skin of the subject and in contact with an interstitial fluid of the subject, and a proximal portion configured to be positioned above the skin and coupled with sensor electronics; a retention member disposed within the inserter housing, wherein the retention member is a separate structure from the glucose sensor, the carrier, and the sharp, and wherein the retention member is not integral with any of the glucose sensor, the carrier, or the sharp; a drive spring configured to advance the carrier, the sharp, and the glucose sensor from a proximal position to a distal position; and a retraction spring configured to retract the carrier and the sharp from the distal position to a retracted position entirely within the inserter housing, wherein the retention member is configured to retain a part of the glucose sensor within the sharp while the carrier, the sharp, and the glucose sensor are in the proximal position by providing a force in a direction substantially perpendicular to a surface of the glucose sensor, and wherein the glucose sensor is configured to have a predetermined monitoring time period of ten days"
US-12605185-B2_chunk_3,US-12605185-B2,Medical device inserters and processes of inserting and using medical devices,20260421,"The inserter assembly of claim 1 , wherein the retention member is an elastomeric member"
US-12605185-B2_chunk_5,US-12605185-B2,Medical device inserters and processes of inserting and using medical devices,20260421,"The inserter assembly of claim 1 , wherein the force provided by the retention member is a pressing force"
US-12605185-B2_chunk_7,US-12605185-B2,Medical device inserters and processes of inserting and using medical devices,20260421,"The inserter assembly of claim 1 , wherein the retention member is further configured to retain the part of the glucose sensor within the sharp during storage of the inserter assembly"
US-12605185-B2_chunk_9,US-12605185-B2,Medical device inserters and processes of inserting and using medical devices,20260421,"The inserter assembly of claim 1 , wherein the retention member is further configured to retain the part of the glucose sensor within the sharp during advancement of the glucose sensor and the sharp from the proximal position to the distal position"
US-12605185-B2_chunk_11,US-12605185-B2,Medical device inserters and processes of inserting and using medical devices,20260421,"The inserter assembly of claim 1 , wherein the retention member is further configured such that the retention member does not provide the force to the glucose sensor after the carrier, the sharp, and the glucose sensor reach the distal position"
US-12605185-B2_chunk_13,US-12605185-B2,Medical device inserters and processes of inserting and using medical devices,20260421,"The inserter assembly of claim 1 , wherein the retention member is further configured such that the retention member does not provide the force to the glucose sensor after the sharp releases the glucose sensor"
